OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,XSP,LSTN_LEG_NAME,LSTN_START_DESCR,LSTN_END_DESCR,LSTN_YEAR,LSTN_ACT,LSTN_SECTION,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,Shape__Length
5083,41-N,11.36,13.03,CONT,JONATHAN TRUMBULL HIGHWAY,NEW YORK SL,NORTH ELM ST,1923,P.A. 228,,121,SALISBURY,2024,1eb5b21a-c7fe-41ce-b9c2-398261615db3,8850.87256089323
5084,44-E,11.19,11.53,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,099,NORTH CANAAN,2024,de807f0b-0a1a-4bbf-9aaf-b55a7d680083,1819.69210996643
5085,97-N,14.36,16.8,CONT,"CONSERVATION OFFICER JAMES V. SPIGNESI, JR. MEMORIAL HIGHWAY",N JCT RTE 14(PALMER RD),US 6(PROVIDENCE TPKE),2019,P.A. 161,14,062,HAMPTON,2024,8bebdbe8-4f0e-44bd-89a3-3538d0ec676d,12891.7937923105
5086,99-N,3.91,7.46,CONT,GEORGE WASHINGTON MEMORIAL HIGHWAY,NB RTE 9(CHESTER BOWLES HWY),WETHERSFIELD - HARTFORD TL,1933,S.A. 7,,118,ROCKY HILL,2024,d45ab1d3-5604-495b-99d2-167f7be7490d,18691.2312995581
5087,44-E,11.53,16.13,CONT,TROOPER CHARLES F HILL MEMORIAL HIGHWAY,NORTH ELM ST,W JCT RTE 272(NORTH ST),2002,P.A. 123,28,099,NORTH CANAAN,2024,54fdd439-c5b9-4e49-80be-caaa5298f67e,24331.5995965277
5088,44-E,21.82,23.6,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,029,COLEBROOK,2024,7fe084d0-8330-4781-87c0-780365cb1bd0,9485.89386030717
5089,99-N,7.46,10.64,CONT,GEORGE WASHINGTON MEMORIAL HIGHWAY,NB RTE 9(CHESTER BOWLES HWY),WETHERSFIELD - HARTFORD TL,1933,S.A. 7,,159,WETHERSFIELD,2024,e9303e67-5dc5-48f4-9822-6f7c5049de0b,16826.0438304725
5090,44-E,33.34,36.87,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,091,NEW HARTFORD,2024,43267723-eb0b-4872-8258-9c8e528a5b4c,18729.3832228153
5091,44-E,36.87,42.08,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,023,CANTON,2024,a03e8aea-63ce-4686-9d93-0b5a38bca893,27434.2878998272
5092,44-E,64.79,66.23,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,012,BOLTON,2024,bef55358-63db-4374-b896-a88f696738c5,7466.68713020572
5093,44-E,99.9,100.54,CONT,MOHEGAN TRAIL,N JCT RTE 2(EAST MAIN ST),MASSACHUSETTS SL,1917,,,115,PUTNAM,2024,42a0abc1-f0a1-4062-aaf6-79465eae6601,3484.60971005194
5094,44-W,27.99,28.13,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,162,WINCHESTER,2024,411d9acb-e6c3-4f9f-bb28-1c14475275e2,770.88248104389
5095,44-W,38.8,39.28,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,023,CANTON,2024,bbb8d0b5-420b-4e1b-ac43-2e939546426d,2487.61591412446
5096,44-W,61.91,62.02,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,076,MANCHESTER,2024,f1e71982-eead-4bd1-96df-0de14172d4c2,592.283699991247
5097,5-N,11.42,15.07,CONT,VFW CT LADIES AUXILIARY HIGHWAY,S JCT RTE 150(CENTER ST),WALLINGFORD - MERIDEN TL,2007,P.A. 232,31,148,WALLINGFORD,2024,32db87be-35b5-40d8-a0d1-784039de372a,19315.7812367933
5098,5-S,35.47,35.5,CONT,PURPLE HEART HIGHWAY,UP I-84(BRIAN A ASELTON MEM HWY),EAST WINDSOR - ENFIELD TL,1999,P.A. 181,28,042,EAST HARTFORD,2024,fcb7e91d-3e28-483f-a356-ecfdac958fae,181.846922903297
5099,53-S,22.8,23.08,CONT,DANBURY VETERANS MEMORIAL HIGHWAY,SOUTH ST,END OF ROUTE,2017,P.A. 230,18,034,DANBURY,2024,0efc34a7-d5ab-4a5a-8f7f-e5da65d6e96a,1537.58522544081
5100,543-N,0,0.38,CONT,VARTAN MAMIGONIAN MEMORIAL HIGHWAY,RTE 314(JORDAN LA),MAPLE AVE(TOWN OF HARTFORD),2001,P.A. 105,23,159,WETHERSFIELD,2024,389ad7c1-8e30-4cf1-a656-efcfff078fa3,2115.76364412668
5101,6-E,0,4.12,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,034,DANBURY,2024,4e828bcd-68dc-437b-a688-15287f5c9627,21832.5782799621
5102,6-E,40.39,40.85,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,140,THOMASTON,2024,969a4f30-deae-4f84-9357-89b7ce7c3387,2364.36819494317
5103,6-E,89.5,90.22,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,163,WINDHAM,2024,8ed66974-d0a9-450e-b390-8ec4d1ac87da,4197.24680459643
5104,6-E,110.87,116.35,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,068,KILLINGLY,2024,b6af78f2-69cf-49e6-a546-6dfd47372ca4,28961.2389836088
5105,6-W,22.19,22.52,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,130,SOUTHBURY,2024,a163f017-921f-4b8f-b926-e12d020ca7b0,1734.8605540151
5106,95-S,66.71,70.46,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,027,CLINTON,2024,07548dc2-e8bf-4946-9d5b-9e8952e9b42b,19844.6159976956
5107,95-S,88.48,88.61,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,044,EAST LYME,2024,4043cb24-3b47-49b4-b1fd-c37713fb319c,615.476093187156
5108,95-S,88.61,92.37,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,152,WATERFORD,2024,17be02b5-4e1c-427b-b322-8de4670e6db5,19986.824177909
5109,1-N,44.46,45.08,CONT,AMVETS POST 1,ORANGE - WEST HAVEN TL,OP COVE RV,2007,P.A. 232,27,156,WEST HAVEN,2024,9d55dc1e-bb36-4566-aab5-a34dcf660fa7,3288.9224569029
5110,1-N,59.15,65.01,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,059,GUILFORD,2024,db6d3756-ea64-4178-aa19-43e4e0fc9902,30954.5555894945
5111,2-W,31.12,35.19,CONT,VETERANS OF FOREIGN WARS MEMORIAL HIGHWAY,COLUMBUS BLVD,US 1(WEST BROAD ST),1969,S.A. 262,,013,BOZRAH,2024,20b53d3c-b780-449c-a827-a2137ed43001,21559.3312390467
5112,20-E,27.72,27.76,CONT,CONNECTICUT AIR NATIONAL GUARD MEMORIAL HIGHWAY,GRANBY - EAST GRANBY TL,EB-JCT SB SSR 401(BIA CON),2001,P.A. 105,24,165,WINDSOR LOCKS,2024,2850597b-6dea-448a-9044-0fe10cc65d3e,220.3580687453
5113,20-E,27.79,31.04,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,EB-JCT SB SSR 401(BIA CON),EB-JCT NB I-91,1999,P.A. 181,31,164,WINDSOR,2024,48169ec1-56fa-44be-a49e-44763362822b,17140.7221506686
5114,20-W,25.21,25.42,CONT,CONNECTICUT AIR NATIONAL GUARD MEMORIAL HIGHWAY,GRANBY - EAST GRANBY TL,EB-JCT SB SSR 401(BIA CON),2001,P.A. 105,24,039,EAST GRANBY,2024,c0f76b40-6d9e-4dc0-bcf7-1b03bce52ec1,1086.40204429392
5115,20-W,25.7,25.82,CONT,CONNECTICUT AIR NATIONAL GUARD MEMORIAL HIGHWAY,GRANBY - EAST GRANBY TL,EB-JCT SB SSR 401(BIA CON),2001,P.A. 105,24,039,EAST GRANBY,2024,1b0a7a88-7bda-4c79-bda2-919d49a0d98b,594.105626519204
5116,91-N,28.04,32.15,CONT,CHRISTOPHER COLUMBUS MEMORIAL HIGHWAY,NB EXIT TO NB & SB RTE 9(TR 820),WETHERSFIELD - HARTFORD TL,1989,S.A. 511,2,118,ROCKY HILL,2024,1551904c-903f-4d0a-8341-030774430300,21632.3443714906
5117,91-N,32.15,35.54,CONT,CHRISTOPHER COLUMBUS MEMORIAL HIGHWAY,NB EXIT TO NB & SB RTE 9(TR 820),WETHERSFIELD - HARTFORD TL,1989,S.A. 511,2,159,WETHERSFIELD,2024,bdca47ce-4e32-44eb-ab2d-598d97dec2c2,18002.1654949193
5118,272-N,0,0.77,CONT,RICHARD W NARDINE MEMORIAL HIGHWAY,RTE 4(MIGEON AVE),HODGES HILL RD,2015,P.A. 5,172,143,TORRINGTON,2024,cf3f7482-cc96-4d89-bbde-b753c6742180,4092.93086017184
5119,289-N,0,4.32,CONT,BEAUMONT MEMORIAL HIGHWAY,RTE 87(TRUMBULL HWY),RTE 32(PLEASANT ST),1935,S.A. 121,,070,LEBANON,2024,484eba9f-a1f7-49ee-ad71-4517105dfb4b,22820.0642984158
5120,289-N,4.32,5.13,CONT,BEAUMONT MEMORIAL HIGHWAY,RTE 87(TRUMBULL HWY),RTE 32(PLEASANT ST),1935,S.A. 121,,163,WINDHAM,2024,894910fa-f917-43b8-bdd9-9a8885068833,4281.5599352399
5121,1-N,73.96,77.87,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,154,WESTBROOK,2024,eb36b381-9b17-4e7c-aba3-db4b6f610248,20677.4731189845
5122,1-N,101.87,102.21,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,058,GROTON,2024,d51ecd38-2b96-46c3-acfc-7b3e41ce5531,1801.74024474969
5123,1-N,102.21,109.1,CONT,BLUE STAR HIGHWAY,WEST HAVEN - NEW HAVEN TL,RHODE ISLAND SL,1949,S.A. 209,,058,GROTON,2024,fbb3555a-a0ae-4738-b9a0-346dd2b27604,36532.0799856247
5124,1-S,52.16,52.31,CONT,BRANFORD FIRE DEPARTMENT MEMORIAL HIGHWAY,EAST HAVEN - BRANFORD TL,NORTH BRANFORD - GUILFORD TL,2001,P.A. 105,31,014,BRANFORD,2024,0b634aa5-7ea1-425c-b9e2-a2d382cb2f3e,821.114783477349
5125,101-E,2.58,6.78,CONT,LEIF ERICKSON HIGHWAY,US 44 WB(MASHAMOQUET RD),PRATT RD,2003,P.A. 115,8,068,KILLINGLY,2024,e20cf235-2114-4da3-a888-c6eb3ead16a3,22159.3577117672
5126,101-W,0,0.06,CONT,LEIF ERICKSON HIGHWAY,US 44 WB(MASHAMOQUET RD),PRATT RD,2003,P.A. 115,8,111,POMFRET,2024,b101e0fe-ec05-4801-90d7-2853fa2ceea3,286.848371403277
5127,108-N,2.51,3.07,CONT,TROOPER ERNEST MORSE MEMORIAL HIGHWAY,STRATFORD - TRUMBULL TL,SR 711(HUNTINGTON TPKE),2003,P.A. 115,88,144,TRUMBULL,2024,1ab67717-407b-4b98-9505-df805fdad00e,2959.61409227565
5128,117-N,0,1.16,CONT,"""JOSEPH """"JO JO NICE"""" GINGERELLA MEMORIAL HIGHWAY""",US 1(FORT HILL RD),ACC TO SB I-95(266A),2019,P.A. 161,30,058,GROTON,2024,1953d611-e281-4d9a-bff6-e43eba732bcd,6153.17892651885
5129,20-W,27.37,27.72,CONT,CONNECTICUT AIR NATIONAL GUARD MEMORIAL HIGHWAY,GRANBY - EAST GRANBY TL,EB-JCT SB SSR 401(BIA CON),2001,P.A. 105,24,039,EAST GRANBY,2024,64ae4122-e8c1-4775-bcce-26f5d7e7c5e1,1794.54134786562
5130,202-N,32.41,32.8,CONT,LAFAYETTE HIGHWAY,US 7(KENT RD),S JCT SR 800(SOUTH MAIN ST),1931,S.A. 46,,086,MORRIS,2024,eb3b6662-6337-487d-86e6-5b0f1892805c,2063.38921815812
5131,202-N,58.98,60.91,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,004,AVON,2024,a5cb8fa1-4607-428a-ae14-e8865346be50,10325.3744059202
5132,22-E,6.46,6.52,CONT,GEORGE WASHINGTON MEMORIAL HIGHWAY,MIDDLETOWN AVE(LOCAL),SOUTH MAIN ST,1933,S.A. 7,,098,NORTH BRANFORD,2024,9e4456c0-60c7-4f1b-8454-08eb57399d5b,296.4161711179
5133,22-E,12.38,14.05,CONT,BEVERLY D. TULLI MEMORIAL HIGHWAY,RTE 80(FOXON RD),US 1(BOSTON POST RD),2009,P.A. 186,23,098,NORTH BRANFORD,2024,2e2b1fd2-7741-48dc-af43-77b2e9af52f6,8812.06450023218
5134,25-N,0,3.7,CONT,COL. HENRY MUCCI HIGHWAY,NB I-95(GOV JOHN D LODGE TPKE),SB-JCT SB RTE 25(COL H MUCCI HWY),1974,S.A. 47,,015,BRIDGEPORT,2024,bb83e815-3e7e-4e73-b2de-9ed437ec37e8,19672.1257733007
5135,25-N,22.86,23.26,CONT,COL HENRY MUCCI HIGHWAY,US 6(MT PLEASANT RD),UP EB I-84(YANKEE EXPWY),1974,S.A. 47,,096,NEWTOWN,2024,8735f2fc-09ae-4d59-a98d-2c486434ed3e,2152.77742768215
5136,313-E,0.5,0.57,CONT,VETERANS MEMORIAL HIGHWAY,RTE 34(MAIN ST),RTE 67(NORTH MAIN ST),2003,P.A. 115,9,124,SEYMOUR,2024,b8dbeefd-4166-4e85-9cb7-8d1ded126767,405.29349112956
5137,91-N,38.63,41.24,CONT,VETERANS HIGHWAY,NB-UP EB US 44,HARTFORD - WINDSOR TL,1951,S.A. 51,,063,HARTFORD,2024,21b174b5-d914-4383-b3e6-a9e601abb2f9,13779.353017977
5138,91-N,49.94,51.66,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,046,EAST WINDSOR,2024,c12caee7-4ef4-49f2-b2cf-15403c38b797,9003.40534583627
5139,291-E,4.59,6.4,CONT,VIETNAM VETERANS MEMORIAL HIGHWAY,BGN OP I-91(RICHARD P HORAN MM HWY),EB-JCT I-84 EB,1995,P.A. 325,10,076,MANCHESTER,2024,0dbaedee-1d11-4f07-a3e9-ba78b255d888,9559.05732769497
5140,291-W,1.24,4.59,CONT,VIETNAM VETERANS MEMORIAL HIGHWAY,BGN OP I-91(RICHARD P HORAN MM HWY),EB-JCT I-84 EB,1995,P.A. 325,10,132,SOUTH WINDSOR,2024,ea5724bb-da8d-482e-87c3-5ed811658023,17591.6336465554
5141,118-E,4.87,7.48,CONT,ROBERT AND GEORGE ONEGLIA MEMORIAL HIGHWAY,BGN OP RTE 8(JAMES H DARCEY M HWY),RTE 4(LITCHFIELD RD),2013,P.A. 277,35,065,HARWINTON,2024,23d47c6e-76d3-4b90-a6fb-63da02f0bbca,13748.0795286141
5142,12-N,15.47,20.58,CONT,MOHEGAN TRAIL,N JCT RTE 2(EAST MAIN ST),MASSACHUSETTS SL,1917,,,072,LISBON,2024,3dd700a0-ad97-46fb-b0a0-9d0700daa086,26987.8834664917
5143,314-E,0.69,2.07,CONT,ANTRANIG OZANIAN MEMORIAL HIGHWAY,JORDAN LA #1(DE),RTE 99(SILAS DEANE HWY),2003,P.A. 115,16,159,WETHERSFIELD,2024,d5ce8921-d469-4ef1-93d4-a6f93103d031,7320.12648425397
5144,32-S,1.89,4.43,CONT,MOHEGAN TRAIL,NB ACC FR SR 636(MHGN AVE)(004),BGN OVLP RTE 82,1917,,,152,WATERFORD,2024,79d32c09-23e0-4228-9d87-3a809b566d43,13275.262299196
5145,33-N,5.91,7.18,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,161,WILTON,2024,a069742f-f2b3-4fdd-b531-4a7f44bd757c,6688.83353781803
5146,364-E,0,1.73,CONT,OFFICER TIMOTHY FOLEY MEMORIAL HIGHWAY,RTE 120(MERIDEN AVE),EAST ST #2,2009,P.A. 186,19,131,SOUTHINGTON,2024,39dfec3f-88b7-4e66-9b17-36920bbc0f48,9195.34452593612
5147,372-E,6.2,6.27,CONT,POLISH LEGION OF AMERICAN VETERANS MEMORIAL HIGHWAY,EXIT FR NB RTE 72(022),BGN OVLP RTE 71A(HIGH RD),1999,P.A. 181,30,007,BERLIN,2024,0f20b4f5-8afe-41ef-8ec1-c727a8aa6185,444.723363841749
5148,91-S,0,3.74,CONT,SECOND COMPANY'S GOVERNOR'S FOOT GUARD MEMORIAL HIGHWAY,NB-JCT I-95 NB(GOV J D LODGE TPKE),NEW HAVEN - NORTH HAVEN TL,2001,P.A. 105,41,092,NEW HAVEN,2024,a50fd60b-b2a7-4ff0-bc54-e8004fc026d2,19495.2487182784
5149,91-S,3.74,10.78,CONT,CENTURY DIVISION MEMORIAL HIGHWAY,NEW HAVEN - NORTH HAVEN TL,NORTH HAVEN - WALLINGFORD TL,2000,P.A. 148,36,100,NORTH HAVEN,2024,70241395-c9ec-4b97-a2d7-81f38670b7aa,37188.9948256251
5150,91-S,26.92,27.87,CONT,CHRISTOPHER COLUMBUS MEMORIAL HIGHWAY,NB EXIT TO NB & SB RTE 9(TR 820),WETHERSFIELD - HARTFORD TL,1989,S.A. 511,2,033,CROMWELL,2024,a29b4d4c-0881-4803-b612-e360fbb8f990,5357.29232119859
5151,3-N,3.92,5.43,CONT,PAUL ROGER HARRINGTON MEMORIAL HIGHWAY,EVERGREEN RD,CROMWELL - ROCKY HILL TL,2013,P.A. 277,34,033,CROMWELL,2024,eabd5ee4-d774-4961-9303-0c4c77757a18,7987.23177123092
5152,3-N,6.02,6.59,CONT,LOU ROMEO MEMORIAL HIGHWAY,BROOK ST,SSR 411(WEST ST),2021,P.A. 175,50,118,ROCKY HILL,2024,5d0dc9b1-e193-4f7c-9d95-e8c3c806239a,3010.80832713458
5153,316-N,6.02,6.04,CONT,AGENT ORANGE MEMORIAL HIGHWAY,MONUMENT LA(DE),US 6(JONATHAN TRUMBULL HWY),2021,P.A. 175,49,001,ANDOVER,2024,f5f364c3-4afe-4041-a55c-dbff6fffa45b,171.528471799479
5154,34-W,20.12,21.19,CONT,STAFF SERGEANT THOMAS E. VITAGLIANO MEMORIAL HIGHWAY,RTE 152(ORANGE CENTER RD),WEST HAVEN - NEW HAVEN TL,2005,P.A. 210,41,156,WEST HAVEN,2024,df2cc75e-642d-4553-8c77-21d49eb9b580,5627.28994889822
5155,35-N,4.58,5.66,CONT,MAURICE SENDAK MEMORIAL HIGHWAY,LIMESTONE RD,US 7(ETHAN ALLEN HWY),2015,P.A. 5,175,117,RIDGEFIELD,2024,570e110a-4e4f-46e2-b2a8-b0c681759f0e,5730.39122905184
5156,372-E,7.63,8.11,CONT,MARY ARESIMOWICZ MEMORIAL HIGHWAY,RTE 71(NEW BRITAIN RD),BURNHAM ST,2019,P.A. 161,34,007,BERLIN,2024,08c93d86-b00e-4e65-bb53-6c8e4b57c7b8,2554.1843993774
5157,395-N,0,0.13,CONT,GOVERNOR JOHN LODGE TURNPIKE,NB-JCT NB I-95(GOV J D LODGE TPKE),NB-JCT SR 695(GOV J D LODGE TPKE),1986,P.A. 201,,044,EAST LYME,2024,68b96158-0dfe-4390-a60c-462744980e0a,834.247973725379
5158,12-S,0,0.18,CONT,UNITED STATES SUBMARINE VETERANS MEMORIAL HIGHWAY,SR 900(BONNIE CIR)(ONE-WAY SB),S JCT RTE 2A(EB),2002,P.A. 123,16,058,GROTON,2024,665eea5c-ac15-48ef-a57d-2fcbb806e5b3,903.430428260664
5159,12-S,0.3,0.43,CONT,UNITED STATES SUBMARINE VETERANS MEMORIAL HIGHWAY,SR 900(BONNIE CIR)(ONE-WAY SB),S JCT RTE 2A(EB),2002,P.A. 123,16,058,GROTON,2024,6cb87cb9-f843-4b3c-83b1-a033a18d2dd6,641.884357360039
5160,127-N,0,1.39,CONT,65TH U S INFANTRY REGIMENT 'THE BORINQUENEERS' MEMORIAL HIGHWAY,RTE 130(STRATFORD AVE),US 1(NB)(BOSTON AVE),2015,P.A. 5,177,015,BRIDGEPORT,2024,44c6f4b3-00e1-4975-82cf-3f2eb7c9a9fa,7359.14721624052
5161,130-E,3.85,5.74,CONT,ALVIN W. PENN MEMORIAL HIGHWAY,FAIRFIELD - BRIDGEPORT TL,BRIDGEPORT - STRATFORD TL,2003,P.A. 115,21,015,BRIDGEPORT,2024,62fda5a9-02b0-4d1b-bc4e-9d57e748f078,10117.2242385893
5162,130-E,5.74,7.18,CONT,REV. DR. WILLIAM O. JOHNSON MEMORIAL HIGHWAY,BRIDGEPORT - STRATFORD TL,ELM ST,2009,P.A. 186,16,138,STRATFORD,2024,dbd1d30a-18ee-4f57-a8ca-bb4d5fc57b67,7611.24520374587
5163,384-E,7.04,8.53,CONT,STATE TROOPER RUSSELL A. BAGSHAW HIGHWAY,EB-JCT I-84 EB(WILBUR CROSS HWY),EB-US 6 EB & US 44 EB,1996,S.A. 10,2,012,BOLTON,2024,fbe4996d-7859-4619-9e68-b4c00f8e9815,7971.46305574999
5164,395-N,21.39,25.86,CONT,GOVERNOR JOHN LODGE TURNPIKE,NB-JCT NB I-95(GOV J D LODGE TPKE),NB-JCT SR 695(GOV J D LODGE TPKE),1986,P.A. 201,,057,GRISWOLD,2024,95f0ee15-2e8c-43ce-ac4f-f7a2832fe4f5,23607.5893284268
5165,395-N,25.86,35.5,CONT,GOVERNOR JOHN LODGE TURNPIKE,NB-JCT NB I-95(GOV J D LODGE TPKE),NB-JCT SR 695(GOV J D LODGE TPKE),1986,P.A. 201,,108,PLAINFIELD,2024,0f80e29f-1050-49de-a3f3-2209abd076fa,50828.3706861098
5166,4-E,7.64,7.78,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,125,SHARON,2024,48d7ef28-31bf-4bf1-999a-58b6945281a9,732.839916149589
5167,401-N,0,0.47,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,NB-JCT WB RTE 20,SSR 403(ONE-WAY WB)(END JUG HANDLE),1999,P.A. 181,31,165,WINDSOR LOCKS,2024,3712b8e5-54a3-4e24-9c5f-d0ad9717b146,2474.64929493957
5168,401-N,1.34,1.61,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,NB-JCT WB RTE 20,SSR 403(ONE-WAY WB)(END JUG HANDLE),1999,P.A. 181,31,165,WINDSOR LOCKS,2024,06787443-fbbb-4246-9da5-52f5772b990e,1435.78762947739
5169,91-S,27.87,32.15,CONT,CHRISTOPHER COLUMBUS MEMORIAL HIGHWAY,NB EXIT TO NB & SB RTE 9(TR 820),WETHERSFIELD - HARTFORD TL,1989,S.A. 511,2,118,ROCKY HILL,2024,296a794c-92dd-4275-af5e-f9dca55ecb46,22211.7020470499
5170,91-S,41.39,41.49,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,063,HARTFORD,2024,d0239429-171a-4c3f-9e97-0b2f149c569b,569.387193763788
5171,94-W,0.47,0.72,CONT,94TH INFANTRY DIVISON MEMORIAL HIGHWAY,HEBRON AVE CON,GLASTONBURY - HEBRON TL,2000,P.A. 148,32,053,GLASTONBURY,2024,2a891229-057c-4bd6-a4bd-cb6df2de3d33,1279.6927355828
5172,95-N,94.29,100.93,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,058,GROTON,2024,fc5e48b0-04dd-4995-94c2-040f42a2240e,35070.5005953712
5173,95-N,100.93,107.77,CONT,JEWISH WAR VETERANS MEMORIAL HIGHWAY,SB-JCT SB I-395(GOV J D LODGE TPKE),RHODE ISLAND SL,1996,S.A. 10,1,137,STONINGTON,2024,078ce993-61c5-4c38-998f-127602b5d479,36092.116798664
5174,395-N,35.59,43.98,CONT,THE AMERICAN EX-PRISONER OF WAR MEMORIAL HIGHWAY,NB-JCT SR 695(GOV J D LODGE TPKE),MASSACHUSETTS SL,2002,P.A. 123,12,068,KILLINGLY,2024,98f82525-8807-41d9-bfac-c744209a03c9,44280.4433262658
5175,395-S,47.78,54.69,CONT,THE AMERICAN EX-PRISONER OF WAR MEMORIAL HIGHWAY,NB-JCT SR 695(GOV J D LODGE TPKE),MASSACHUSETTS SL,2002,P.A. 123,12,141,THOMPSON,2024,110304e7-21e4-4a17-a0f1-1e13e0343bc8,36496.7966883279
5176,4-E,42.77,43.57,CONT,COLONEL EVERETT H KANDARIAN MEMORIAL HIGHWAY,RTE 10(WATERVILLE RD),JCT SR 508 EB,2009,P.A. 186,27,051,FARMINGTON,2024,7cdbcbc2-b4d4-4a1e-ad23-8573bb642724,4172.45307592725
5177,44-E,54.03,55.05,CONT,JONATHAN TRUMBULL HIGHWAY,BGN RMP SRV AS ML,BGN OVLP US 5,1923,P.A. 228,,042,EAST HARTFORD,2024,9f21da59-0223-4f8c-8e2c-6f9579419ea3,5397.55654815869
5178,44-W,53.47,53.8,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,063,HARTFORD,2024,44efc2c8-e297-4971-a97c-32c62ecfc8c0,1644.02344774835
5179,476-N,0.24,0.44,CONT,RACHEL DORAN MEMORIAL HIGHWAY,ACC TO NB I-95(063A),SB-ACC TO SB I-95(060),2019,P.A. 161,26,158,WESTPORT,2024,a3e5421d-b902-4cda-8843-47de3c43010d,1100.86358660086
5180,5-N,29.25,32.49,CONT,WILBUR CROSS HIGHWAY,BERLIN - NEWINGTON TL,NB-JCT EB I-84(WILBUR CROSS HWY),1937,S.A. 394,,159,WETHERSFIELD,2024,a312b03e-c9ff-4568-aa27-629d3d9548be,17190.4784668638
5181,133-N,1.29,3.57,CONT,HON B. SCOTT SANTA MARIA MEMORIAL HIGHWAY,RTE 25(WHISCONIER RD),BGN OP HOUSATONIC RV,2009,P.A. 186,48,018,BROOKFIELD,2024,b7704da5-3a38-4102-85a4-a8695350427a,12089.2777542672
5182,140-E,2.28,2.58,CONT,GEORGE WASHINGTON MEMORIAL HIGHWAY,WINDSOR - WINDSOR LOCKS TL,MASSACHUSETTS SL,1933,S.A. 7,,165,WINDSOR LOCKS,2024,c417b6a0-7d1a-4058-8bfc-a6e1e5dc1dd4,1589.70844497525
5183,15-N,29.23,34.62,CONT,MERRITT PARKWAY,NEW YORK SL,BGN OP HOUSATONIC RV & RR,1933,S.A. 379,,144,TRUMBULL,2024,ee7df281-7506-4846-8a02-3d54ce8b2b04,28446.9537613715
