highway_name,route_no,from_location,to_location,source_url,source_note
United States Submarine Veterans Memorial Highway,Route 335,LRS measure 0.000,LRS measure 0.556,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0070_section/068_010_0070_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1070; designated 2006; route number derived from KDOT LRS RouteID
Maisie DeVore Highway,Route 4,LRS measure 1.012,LRS measure 40.341,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0063_section/068_010_0063_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1063; designated 2004; route number derived from KDOT LRS RouteID
Pony Express Highway,Route 36,LRS measure 17.265,LRS measure 30.494,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0019_section/068_010_0019_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1019; designated 1964; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 36,LRS measure 10.667,LRS measure 17.015,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 9,LRS measure 14.041,LRS measure 26.131,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 25.471,LRS measure 38.644,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 12.090,LRS measure 19.123,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 2.254,LRS measure 12.600,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
Pack St. Clair Highway,Route 75,LRS measure 0.000,LRS measure 1.741,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0103_section/068_010_0103_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,103; designated 2014; route number derived from KDOT LRS RouteID"
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 1.966,LRS measure 2.254,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 12.600,LRS measure 27.902,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
Clayton J. Connell Memorial Highway,Route 400,LRS measure 3.557,LRS measure 22.782,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0055_section/068_010_0055_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1055; designated 2002; route number derived from KDOT LRS RouteID
Veterans Memorial Highway,Route 54,LRS measure 0.000,LRS measure 25.822,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0065_section/068_010_0065_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1065; designated 2005; route number derived from KDOT LRS RouteID
Sergeant Eldon K. Miller Memorial Highway,Route 75,LRS measure 11.715,LRS measure 22.247,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0119_section/068_010_0119_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,119; designated 2017; route number derived from KDOT LRS RouteID"
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 0.000,LRS measure 11.715,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
35th Infantry Division Memorial Highway,Route 35,LRS measure 0.000,LRS measure 3.776,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0013_section/068_010_0013_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1013; designated 1963; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 70,LRS measure 1.537,LRS measure 1.912,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Blue Star Memorial Highway,Route 24,LRS measure 0.000,LRS measure 3.123,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0009_section/068_010_0009_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1009; designated 1951; route number derived from KDOT LRS RouteID
Amelia Earhart Memorial Highway,Route 73,LRS measure 2.602,LRS measure 8.646,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0034_section/068_010_0034_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1034; designated 2012; route number derived from KDOT LRS RouteID
Kaw Valley Scenic Highway,Route 32,LRS measure 0.000,LRS measure 15.185,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0026_section/068_010_0026_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1026; designated 1971; route number derived from KDOT LRS RouteID
Pack St. Clair Highway,Route 400,LRS measure 22.781,LRS measure 23.006,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0103_section/068_010_0103_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,103; designated 2014; route number derived from KDOT LRS RouteID"
Pack St. Clair Highway,Route 400,LRS measure 1.772,LRS measure 2.056,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0103_section/068_010_0103_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,103; designated 2014; route number derived from KDOT LRS RouteID"
Ben E. Vidricksen Highway,Route 81,LRS measure 18.534,LRS measure 18.779,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0056_section/068_010_0056_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1056; designated 2002; route number derived from KDOT LRS RouteID
Harry Darby Memorial Highway,Route 69,LRS measure 0.085,LRS measure 0.182,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0037_section/068_010_0037_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1037; designated 1990; route number derived from KDOT LRS RouteID
United States Submarine Veterans Memorial Highway,Route 470,LRS measure 7.166,LRS measure 7.179,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0070_section/068_010_0070_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1070; designated 2006; route number derived from KDOT LRS RouteID
Purple Heart/Combat Wounded Veterans Highway,Route 75,LRS measure 0.061,LRS measure 0.104,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0051_section/068_010_0051_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1051; designated 2001; route number derived from KDOT LRS RouteID
"95th Division, The Iron Men of Metz Highway",Route 92,LRS measure 21.115,LRS measure 25.565,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0060_section/068_010_0060_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1060; designated 2004; route number derived from KDOT LRS RouteID
Amelia Earhart Memorial Highway,Route 73,LRS measure 4.498,LRS measure 21.007,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0034_section/068_010_0034_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1034; designated 2012; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 0.000,LRS measure 6.025,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 135,LRS measure 0.000,LRS measure 7.736,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 7.736,LRS measure 8.169,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 50,LRS measure 19.861,LRS measure 20.111,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Eisenhower Memorial Highway,Route 15,LRS measure 8.419,LRS measure 19.015,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0024_section/068_010_0024_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1024; designated 1967; route number derived from KDOT LRS RouteID
Martin Luther King Jr. Memorial Highway,Route 166,LRS measure 19.320,LRS measure 24.185,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0040_section/068_010_0040_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1040; designated 1991; route number derived from KDOT LRS RouteID
Trooper Conroy G. O'Brien Memorial Highway,Route 50,LRS measure 3.387,LRS measure 23.507,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0122_section/068_010_0122_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,122; designated 2018; route number derived from KDOT LRS RouteID"
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 21.077,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 41.889,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 19.843,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 26.936,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 13.394,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 11.442,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 31.042,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 2.850,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 29.838,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 35,LRS measure 0.000,LRS measure 3.776,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 635,LRS measure 0.000,LRS measure 8.566,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 435,LRS measure 0.000,LRS measure 11.971,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 435,LRS measure 0.000,LRS measure 16.020,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 470,LRS measure 0.000,LRS measure 14.047,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 335,LRS measure 0.000,LRS measure 11.556,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 335,LRS measure 0.000,LRS measure 10.618,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 335,LRS measure 0.000,LRS measure 0.556,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 335,LRS measure 0.000,LRS measure 27.552,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Lieutenant Bernard C. Hill Memorial Highway,Route 59,LRS measure 3.017,LRS measure 12.572,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0128_section/068_010_0128_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,128; designated 2018; route number derived from KDOT LRS RouteID"
Master Trooper Larry L. Huff Memorial Highway,Route 15,LRS measure 6.025,LRS measure 16.139,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0121_section/068_010_0121_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,121; designated 2018; route number derived from KDOT LRS RouteID"
Trooper Jimmie Jacobs Memorial Highway,Route 54,LRS measure 3.531,LRS measure 16.568,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0123_section/068_010_0123_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,123; designated 2018; route number derived from KDOT LRS RouteID"
Master Trooper Dean A. Goodheart Memorial Highway,Route 83,LRS measure 3.861,LRS measure 18.015,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0125_section/068_010_0125_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,125; designated 2018; route number derived from KDOT LRS RouteID"
Trooper John McMurray Memorial Highway,Route 18,LRS measure 0.000,LRS measure 7.747,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0126_section/068_010_0126_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,126; designated 2018; route number derived from KDOT LRS RouteID"
"Trooper Ferdinand ""Bud"" Pribbenow Memorial Highway",Route 96,LRS measure 2.298,LRS measure 22.055,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0124_section/068_010_0124_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,124; designated 2018; route number derived from KDOT LRS RouteID"
Trooper Maurice R. Plummer Memorial Highway,Route 24,LRS measure 14.342,LRS measure 18.689,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0127_section/068_010_0127_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,127; designated 2018; route number derived from KDOT LRS RouteID"
Trooper Maurice R. Plummer Memorial Highway,Route 24,LRS measure 0.000,LRS measure 3.972,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0127_section/068_010_0127_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,127; designated 2018; route number derived from KDOT LRS RouteID"
Master Deputy Brandon Collins Memorial Highway,Route 69,LRS measure 0.000,LRS measure 6.034,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0130_section/068_010_0130_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,130; designated 2018; route number derived from KDOT LRS RouteID"
John Armstrong Memorial Highway,Route 75,LRS measure 17.344,LRS measure 21.844,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0132_section/068_010_0132_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,132; designated 2019; route number derived from KDOT LRS RouteID"
SGT Lavern W. Tegtmeier Memorial Highway,Route 148,LRS measure 40.428,LRS measure 47.420,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0118_section/068_010_0118_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,118; designated 2016; route number derived from KDOT LRS RouteID"
COII Trenton J. Brinkman Memorial Highway,Route 67,LRS measure 0.130,LRS measure 0.500,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0134_section/068_010_0134_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,134; designated 2021; route number derived from KDOT LRS RouteID"
Purple Heart Trail,Route 235,LRS measure 0.000,LRS measure 14.724,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 235,LRS measure 16.058,LRS measure 16.677,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Purple Heart Trail,Route 235,LRS measure 14.724,LRS measure 16.058,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; designated 2003; route number derived from KDOT LRS RouteID
Senator Dennis Wilson Memorial Highway,Route 69,LRS measure 10.063,LRS measure 14.311,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0139_section/068_010_0139_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,139; designated 2021; route number derived from KDOT LRS RouteID"
CPL Allen E. Oatney and SP4 Gene A. Meyers Memorial Highway,Route 77,LRS measure 9.073,LRS measure 12.861,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0141_section/068_010_0141_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,141; designated 2021; route number derived from KDOT LRS RouteID"
Veterans Memorial Highway,Route 54,LRS measure 0.000,LRS measure 31.719,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0065_section/068_010_0065_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1065; designated 2005; route number derived from KDOT LRS RouteID
Veterans Memorial Highway,Route 54,LRS measure 34.228,LRS measure 36.130,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0065_section/068_010_0065_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1065; designated 2005; route number derived from KDOT LRS RouteID
Veterans Memorial Highway,Route 54,LRS measure 31.719,LRS measure 34.228,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0065_section/068_010_0065_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1065; designated 2005; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 0.000,LRS measure 16.149,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 21.173,LRS measure 39.589,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 2.878,LRS measure 16.441,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 16.149,LRS measure 24.098,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Veterans of Foreign Wars Memorial Highway,Route 83,LRS measure 0.000,LRS measure 2.878,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0054_section/068_010_0054_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1054; designated 2002; route number derived from KDOT LRS RouteID
Blue Star Memorial Highway,Route 59,LRS measure 12.572,LRS measure 12.711,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0009_section/068_010_0009_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1009; designated 1951; route number derived from KDOT LRS RouteID
Lieutenant Bernard C. Hill Memorial Highway,Route 59,LRS measure 12.572,LRS measure 12.711,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0128_section/068_010_0128_k/,"KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-10,128; designated 2018; route number derived from KDOT LRS RouteID"
Civil War Veterans Memorial Highway,Route 59,LRS measure 15.226,LRS measure 19.411,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0074_section/068_010_0074_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1074; designated 2008; route number derived from KDOT LRS RouteID
Civil War Veterans Memorial Highway,Route 169,LRS measure 0.000,LRS measure 13.722,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0074_section/068_010_0074_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1074; designated 2008; route number derived from KDOT LRS RouteID
Civil War Veterans Memorial Highway,Route 59,LRS measure 15.179,LRS measure 15.226,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0074_section/068_010_0074_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1074; designated 2008; route number derived from KDOT LRS RouteID
Civil War Veterans Memorial Highway,Route 169,LRS measure 17.955,LRS measure 30.611,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0074_section/068_010_0074_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1074; designated 2008; route number derived from KDOT LRS RouteID
SGT Evan S. Parker Memorial Highway,Route 166,LRS measure 0.000,LRS measure 13.983,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; statute HB 2478; designated 2022; route number derived from KDOT LRS RouteID
SGT Evan S. Parker Memorial Highway,Route 166,LRS measure 0.000,LRS measure 4.985,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; statute HB 2478; designated 2022; route number derived from KDOT LRS RouteID
PFC Shane Austin Memorial Highway,Route 56,LRS measure 5.889,LRS measure 6.965,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; statute HB 2478; designated 2022; route number derived from KDOT LRS RouteID
AMM2c Walter Scott Brown Memorial Highway,Route 69,LRS measure 7.627,LRS measure 16.404,https://wfs.ksdot.org/arcgis_web_adaptor/rest/services/Transportation/Memorial_Highway_Designations/MapServer/4,KDOT Memorial Highway Designations (Designated Routes) layer; statute HB 2478; designated 2022; route number derived from KDOT LRS RouteID
Harry Darby Memorial Highway,Route 635,LRS measure 0.436,LRS measure 0.717,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0037_section/068_010_0037_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1037; designated 1990; route number derived from KDOT LRS RouteID
