highway_name,route_no,from_location,to_location,source_url,source_note
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Wright Brothers Memorial Highway,State Route 4,"The road known as state route number four of this state, running in a northeasterly and southwesterly direction, commencing at the city of Cincinnati in Wyoming, Hamilton county, and extending through the counties of Butler, Montgomery, Greene, Clark, Champaign, Union, Delaware, Marion, Crawford, Seneca, Huron, and Erie to the city of Sandusky, and through the municipal corporations of Hamilton, Middletown, Dayton, Springfield, Mechanicsburg, Marysville, Marion, and Bucyrus, shall be known as ""Wright Brothers Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.14,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Simon Kenton Trace Highway,State Route 72,"The road known as state route number seventy-two, commencing in the city of Springfield in Clark county and extending through the counties of Greene and Clinton to the junction it makes with United States route sixty-two in Highland county, shall be known as the ""Simon Kenton Trace Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.23,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
John Kalaman and Robert O'Toole Memorial Highway,Interstate Route 675,"The road known as interstate six hundred seventy-five, running in a northeasterly and southwesterly direction through the counties of Montgomery, Greene, and Clark shall be known as the ""John Kalaman and Robert O'Toole Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.5,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"Martin Luther King, Jr. Boulevard",U.S. Route 42,"The road known as United States route number forty-two running in a northeasterly and southwesterly direction, commencing at the boundary of the municipal corporation of Xenia and extending to the boundary of the municipal corporation of Cedarville, shall be known as ""Martin Luther King, Jr. Boulevard.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.61,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Army Specialist Jesse Adam Snow Memorial Highway,State Route 235,"That portion of the road known as state route number two hundred thirty-five, located within the municipal corporation of Fairborn in Greene county only, shall be known as the ""Army Specialist Jesse Adam Snow Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.645,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
"SrA Kenneth P. Hauprich, Jr., Memorial Highway",State Route 72,"The portion of the road known as state route number seventy-two, commencing at the new Silvercreek township cemetery and extending in a northerly direction past the Greeneview schools through the municipal corporation of Jamestown, within Greene county, shall be known as the ""SrA Kenneth P. Hauprich, Jr., Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.773,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Sheriff Gene Fischer Memorial Highway,U.S. Route 35,"The portion of USR 35, running in a westerly and easterly direction,  between USR 42 and USR 68, in  Greene County.",,https://codes.ohio.gov/ohio-revised-code/section/5534.421,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Major James W. Reed Memorial Highway,State Route 660,"The road known as state route number six hundred sixty, located within Guernsey county, shall be known as the ""Major James W. Reed Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.871,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
The Atlantic and Pacific Highway,State Highway 7,"The road known as state highway number seven, extending along the Ohio river between Cincinnati, Ohio, and Gallipolis, Ohio, and through the counties of Hamilton, Clermont, Brown, Adams, Scioto, Lawrence, and Gallia and through the municipal corporations of Cincinnati, New Richmond, Neville, Higginsport, Ripley, Aberdeen, Manchester, Portsmouth, Ironton, Protorville, and Gallipolis is designated as ""the Atlantic and Pacific highway."" In Rome township, Lawrence county, the said Atlantic and Pacific highway shall follow state highway number five hundred and nine instead of number seven.",,https://codes.ohio.gov/ohio-revised-code/section/5533.02,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Thirty-seventh Division Memorial Highway,State Route 3,"The road known as state route number three, and popularly known as the ""Three C Highway,"" running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Holmes, Knox, Delaware, Franklin, Madison, Fayette, Clinton, Warren, and Hamilton and through the municipal corporations of Cleveland, Medina, Wooster, Mount Vernon, Columbus, Washington C.H., Wilmington, and Cincinnati shall be known as the ""Thirty-seventh Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.06,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Forty-second Rainbow Division Memorial Highway,State Route 42,"The road known as state route number forty-two, running in a northeasterly and southwesterly direction across the state through the counties of Cuyahoga, Medina, Wayne, Ashland, Richland, Morrow, Delaware, Union, Madison, Clark, Greene, Warren, Butler, and Hamilton and through the municipal corporations of Cleveland, Medina, Ashland, Mansfield, Mt. Gilead, Delaware, London, Xenia, Lebanon, and Cincinnati shall be known as the ""Forty-second `Rainbow' Division Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.07,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
George Washington Highway,U.S. Route 50,"The highway known as United States route number fifty and alternate fifty, extending across the entire southern portion of the state through the counties of Washington, Athens, Vinton, Ross, Highland, Brown, Clermont, and Hamilton, and through the municipal corporations of Marietta, Belpre, Athens, Chillicothe, Hillsboro, and Cincinnati shall be known as the ""George Washington Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.1,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
General Duncan McArthur Highway,State Route 28,"The road known as state route number twenty-eight, running in a northeasterly and southwesterly direction, commencing at the village of Milford in Hamilton and Clermont counties and extending through the counties of Clermont, Warren, Clinton, Highland, and Ross to a point of junction with United States route number fifty, and through the municipal corporations of Blanchester, Martinsville, New Vienna, Highland, Leesburg, and Greenfield shall be known as ""General Duncan McArthur highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.11,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Wright Brothers Memorial Highway,State Route 4,"The road known as state route number four of this state, running in a northeasterly and southwesterly direction, commencing at the city of Cincinnati in Wyoming, Hamilton county, and extending through the counties of Butler, Montgomery, Greene, Clark, Champaign, Union, Delaware, Marion, Crawford, Seneca, Huron, and Erie to the city of Sandusky, and through the municipal corporations of Hamilton, Middletown, Dayton, Springfield, Mechanicsburg, Marysville, Marion, and Bucyrus, shall be known as ""Wright Brothers Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.14,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
American Legion Memorial Highway,Interstate Route 75,"The road known as interstate route seventy-five, running in a southerly direction from the city of Toledo, Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery and Warren to the city of Cincinnati, Hamilton county, shall be known as the ""American Legion Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.24,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Pearl Harbor Memorial Highway,Interstate Route 75,"In addition to the designation in section 5533.24 of the Revised Code, the road known as interstate route seventy-five, running in a southerly direction from the city of Toledo in Lucas county, through the counties of Wood, Hancock, Allen, Auglaize, Shelby, Miami, Montgomery, Warren, and Butler to the city of Cincinnati in Hamilton county, also shall be known as the ""Pearl Harbor Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.241,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Donald H. Rolf Circle Freeway,Interstate Route 275,"That part of the road known as interstate route two hundred seventy-five, which encircles the city of Cincinnati and extends through Ohio shall be known as the ""Donald H. Rolf Circle Freeway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.25,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
U.S. Grant Memorial Highway,U.S. Route 52,"That portion of the road known as United States route number fifty-two beginning in Hamilton county and extending eastward through a portion of Lawrence county shall be known as the ""U.S. Grant Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5533.46,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
Officer Sonny L. Kim Memorial Highway,Interstate Route 71,"In addition to any other name prescribed in the Revised Code or otherwise, the northbound and southbound lanes of interstate route number seventy-one between the Dana avenue exit and the Montgomery road exit, in Hamilton county, shall be known as the ""Officer Sonny L. Kim Memorial Highway.""",,https://codes.ohio.gov/ohio-revised-code/section/5534.492,Ohio Revised Code memorial/named highway designations (ORC 5533/5534).
